"ORIGIN","DEST",
"LGA","IND",
"LGA","RDU",
"LGA","PIT",
"LGA","IAD",
"LGA","BNA",
"LGA","BOS",
"LGA","SRQ",
"LGA","MCI",
"LGA","DCA",
"LGA","RIC",
"LGA","PWM",
"LGA","ORD",
"LGA","DEN",
"LGA","RSW",
"LGA","MCO",
"LGA","ORD",
"LGA","DEN",
"LGA","FLL",
"LGA","RSW",
"LGA","PBI",
"LGA","ORD",
"LGA","TPA",
"LGA","DEN",
"LGA","FLL",
"LGA","MCO",
"LGA","MIA",
"LGA","MTJ",
"LGA","CLT",
"LGA","DFW",
"LGA","BOS",
"LGA","AUS",
"LGA","MIA",
"LGA","ORD",
"LGA","CLT",
"LGA","EGE",
"LGA","JAC",
"LGA","DFW",
"LGA","BOS",
"LGA","DCA",
"LGA","MIA",
"LGA","CLT",
"LGA","DFW",
"LGA","ORD",
"LGA","CLT",
"LGA","MIA",
"LGA","CLE",
"LGA","CVG",
"LGA","STL",
"LGA","MSP",
"LGA","CLT",
"LGA","RDU",
"LGA","PWM",
"LGA","CLE",
"LGA","CVG",
"LGA","STL",
"LGA","CLT",
"LGA","RDU",
"LGA","PWM",
"LGA","ATL",
"LGA","DTW",
"LGA","MSP",
"LGA","ATL",
"LGA","RSW",
"LGA","DTW",
"LGA","MIA",
"LGA","TPA",
"LGA","ATL",
"LGA","FLL",
"LGA","MCO",
"LGA","PBI",
"LGA","MIA",
"LGA","TPA",
"LGA","MSP",
"LGA","ATL",
"LGA","FLL",
"LGA","JFK",
"LGA","RSW",
"LGA","MCO",
"LGA","PBI",
"LGA","DTW",
"LGA","IAH",
"LGA","MSP",
"LGA","DFW",
"LGA","DTW",
"LGA","DEN",
"LGA","ATL",
"LGA","IAD",
"LGA","IAH",
"LGA","MSY",
"LGA","DTW",
"LGA","TPA",
"LGA","MYR",
"LGA","FLL",
"LGA","MCO",
"LGA","DTW",
"LGA","DFW",
"LGA","FLL",
"LGA","DTW",
"LGA","MYR",
"LGA","MCO",
"LGB","SMF",
"LGB","DEN",
"LGB","LAS",
"LGB","OAK",
"LGB","SJC",
"LGB","PHX",
"LGB","AUS",
"LGB","SMF",
"LGB","DEN",
"LGB","LAS",
"LGB","OAK",
"LGB","RNO",
"LGB","SJC",
"LGB","PHX",
"LGB","AUS",
"LGB","SLC",
"LGB","PHX",
"LGB","SDF",
"LGB","ONT",
"LGB","HNL",
"LGB","PHX",
"LGD","GEG",
"LGD","PDT",
"LGD","GEG",
"LGD","PDT",
"LGU","LAS",
"LGU","LBB",
"LGU","PHX",
"LIH","HNL",
"LIH","HNL",
"LIH","HNL",
"LIH","HNL",
"LIH","OGG",
"LIH","HNL",
"LIH","HNL",
"LIH","OGG",
"LIH","SFO",
"LIH","SEA",
"LIH","LAX",
"LIH","HNL",
"LIH","OGG",
"LIT","ORD",
"LIT","LEX",
"LIT","STL",
"LIT","LAS",
"LIT","ATL",
"LIT","STL",
"LIT","SAT",
"LIT","DEN",
"LIT","LAS",
"LIT","DAL",
"LIT","ATL",
"LIT","PHX",
"LIT","DEN",
"LIT","DEN",
"LIT","VPS",
"LIT","SFB",
"LIT","IAH",
"LIT","DEN",
"LIT","RFD",
"LIT","DFW",
"LIT","TUL",
"LIT","SHV",
"LIT","SDF",
"LIT","ELP",
"LIT","CLE",
"LIT","MFE",
"LIT","LRD",
"LIT","ATL",
"LIT","ORD",
"LIT","DFW",
"LIT","PHX",
"LIT","ATL",
"LIT","IAH",
"LIT","ATL",
"LIT","CLT",
"LIT","CLT",
"LIT","IAH",
"LIT","GPT",
"LIT","DFW",
"LMA","FAI",
"LMA","FAI",
"LMA","FAI",
"LMT","PDX",
"LMT","PDX",
"LMT","RDM",
"LMT","RDM",
"LNK","ORD",
"LNK","DEN",
"LNK","IOW",
"LNK","CMI",
"LNK","YIP",
"LNK","BMG",
"LNK","MSN",
"LNK","ORD",
"LNK","LAN",
"LNK","EWR",
"LNK","ORD",
"LNS","BWI",
"LNS","PIT",
"LNY","HNL",
"LNY","HNL",
"LNY","OGG",
"LNY","HNL",
"LNY","OGG",
"LRD","SDF",
"LRD","YIP",
"LRD","MEM",
"LRD","SAT",
"LRD","MEM",
"LRD","DFW",
"LRD","LAS",
"LRD","SAT",
"LRD","LIT",
"LRD","MFE",
"LRD","LRD",
"LRD","YIP",
"LRD","LRD",
"LRD","YIP",
"LRD","BTL",
"LRD","ELP",
"LRD","DHN",
"LRD","MQY",
"LRD","LIT",
"LRD","DTW",
"LRD","YIP",
"LRD","TCL",
"LRD","SDF",
"LRD","YIP",
"LRD","TCL",
"LRD","EVV",
"LRD","IAG",
"LRD","YIP",
"LRD","MEM",
"LRD","SDF",
"LRD","ELP",
"LRD","BRO",
"LRD","FNT",
"LRD","LIT",
"LRD","CNO",
"LRD","ELP",
"LRD","YIP",
"LRD","MCI",
"LRD","SBD",
"LRD","GRK",
"LRD","DFW",
"LRD","DFW",
"LRD","ELP",
"LRD","YIP",
"LRD","TCL",
"LRD","IAH",
"LRD","BRO",
"LRD","DRT",
"LRD","YIP",
"LSE","MSP",
"LSE","ORD",
"LSE","DTW",
"LSE","STS",
"LSF","RIC",
"LUK","AGC",
"LUK","MCI",
"LUP","MKK",
"LUR","OTZ",
"LWB","ORD",
"LWB","CKB",
"LWS","SLC",
"LWS","GEG",
"LWS","GEG",
"LWS","SLC",
"LYH","CLT",
"MAF","LAS",
"MAF","DAL",
"MAF","LAS",
"MAF","DAL",
"MAF","HOU",
"MAF","LBB",
"MAF","LBB",
"MAF","IAH",
"MAF","DEN",
"MAF","PHX",
"MAF","TUS",
"MAF","SLC",
"MAF","IAH",
"MAF","IAH",
"MAF","IAH",
"MAF","IAH",
"MAF","IAH",
"MAF","DFW",
"MAF","PHX",
"MAZ","SJU",
"MBL","ORD",
"MBS","DTW",
"MBS","DTW",
"MBS","ORD",
"MBS","LIT",
"MBS","DTW",
"MCE","SMF",
"MCE","LAX",
"MCG","FAI",
"MCG","ANC",
"MCG","NIB",
"MCG","MRI",
"MCG","TCT",
"MCG","TLJ",
"MCG","ANC",
"MCG","ANC",
"MCI","BUF",
"MCI","BUF",
"MCI","LAX",
"MCI","CVG",
"MCI","CID",
"MCI","STL",
"MCI","TPA",
"MCI","DEN",
"MCI","LAS",
"MCI","OAK",
"MCI","BWI",
"MCI","MKE",
"MCI","DAL",
"MCI","HOU",
"MCI","BNA",
"MCI","ATL",
"MCI","LAX",
"MCI","FLL",
"MCI","PHX",
"MCI","AUS",
"MCI","MDW",
"MCI","RSW",
"MCI","MCO",
"MCI","STL",
"MCI","TPA",
"MCI","DEN",
"MCI","LAS",
"MCI","OAK",
"MCI","SAN",
"MCI","BWI",
"MCI","PDX",
"MCI","ABQ",
"MCI","DAL",
"MCI","HOU",
"MCI","BNA",
"MCI","ATL",
"MCI","LAX",
"MCI","FLL",
"MCI","PHX",
"MCI","AUS",
"MCI","MDW",
"MCI","RSW",
"MCI","MCO",
"MCI","MCO",
"MCI","DEN",
"MCI","MCO",
"MCI","ELP",
"MCI","MEM",
"MCI","IND",
"MCI","LAS",
"MCI","MEM",
"MCI","AFW",
"MCI","MEM",
"MCI","MEM",
"MCI","MEM",
"MCI","MEM",
"MCI","PGD",
"MCI","PIE",
"MCI","STL",
"MCI","DTW",
"MCI","CVG",
"MCI","ORD",
"MCI","IAH",
"MCI","DEN",
"MCI","SLC",
"MCI","MSP",
"MCI","LAX",
"MCI","SDF",
"MCI","PIA",
"MCI","DEN",
"MCI","SLC",
"MCI","RFD",
"MCI","SDF",
"MCI","EGE",
"MCI","BRO",
"MCI","YIP",
"MCI","MKG",
"MCI","YIP",
"MCI","YIP",
"MCI","CNO",
"MCI","YIP",
"MCI","MCI",
"MCI","SDF",
"MCI","ELP",
"MCI","LRD",
"MCI","DTW",
"MCI","MIA",
"MCI","ORD",
"MCI","EWR",
"MCI","CLT",
"MCI","PHL",
"MCI","LGA",
"MCI","DTW",
"MCI","ORD",
"MCI","EWR",
"MCI","IAD",
"MCI","LGA",
"MCI","ORD",
"MCI","IAH",
"MCI","DEN",
"MCI","DEN",
"MCI","DEN",
"MCI","CLE",
"MCI","CLE",
"MCI","CLT",
"MCI","DFW",
"MCI","MIA",
"MCI","ORD",
"MCI","MIA",
"MCI","ORD",
"MCI","DFW",
"MCI","OKC",
"MCI","YIP",
"MCI","BGR",
"MCI","SEA",
"MCI","SEA",
"MCI","STL",
"MCI","SEA",
"MCI","ATL",
"MCI","SLC",
"MCI","ATL",
"MCI","AUS",
"MCI","ATL",
"MCI","SLC",
"MCI","ATL",
"MCI","MEM",
"MCI","ORD",
"MCI","IAH",
"MCI","IAD",
"MCI","PHX",
"MCI","LAS",
"MCI","LAX",
"MCI","MCO",
"MCI","LAS",
"MCI","MEM",
"MCI","CVG",
"MCI","GPT",
"MCI","LIT",
"MCI","DEN",
"MCK","DEN",
"MCN","BWI",
"MCN","BWI",
"MCN","MCN",
"MCN","MQY",
"MCN","MCN",
"MCN","GPT",
"MCN","SAV",
"MCO","DTW",
"MCO","MIA",
"MCO","EWR",
"MCO","CSG",
"MCO","SMF",
"MCO","TPA",
"MCO","CLT",
"MCO","MEM",
"MCO","HOU",
"MCO","BOS",
"MCO","PTK",
"MCO","LAX",
"MCO","CLE",
"MCO","DTW",
"MCO","ALB",
"MCO","CVG",
"MCO","BUF",
"MCO","STL",
"MCO","SAT",
"MCO","CMH",
"MCO","DEN",
"MCO","LAS",
"MCO","BWI",
"MCO","MSP",
"MCO","MKE",
"MCO","ORF",
"MCO","MEM",
"MCO","IND",
"MCO","BHM",
"MCO","DAL",
"MCO","RDU",
"MCO","HOU",
"MCO","PHL",
"MCO","PVD",
"MCO","MSY",
"MCO","PIT",
"MCO","BDL",
"MCO","BNA",
"MCO","ATL",
"MCO","FLL",
"MCO","PHX",
"MCO","SJU",
"MCO","AUS",
"MCO","MDW",
"MCO","ISP",
"MCO","MCI",
"MCO","RSW",
"MCO","MHT",
"MCO","GRR",
"MCO","CLE",
"MCO","DTW",
"MCO","ALB",
"MCO","CVG",
"MCO","BUF",
"MCO","STL",
"MCO","SAT",
"MCO","CMH",
"MCO","OMA",
"MCO","DEN",
"MCO","LAS",
"MCO","BWI",
"MCO","MSP",
"MCO","MKE",
"MCO","ORF",
"MCO","MEM",
"MCO","IND",
"MCO","BHM",
"MCO","DAL",
"MCO","RDU",
"MCO","HOU",
"MCO","PHL",
"MCO","PVD",
"MCO","MSY",
"MCO","PIT",
"MCO","IAD",
"MCO","BDL",
"MCO","BNA",
"MCO","ATL",
"MCO","FLL",
"MCO","PHX",
"MCO","SJU",
"MCO","AUS",
"MCO","MDW",
"MCO","ISP",
"MCO","MCI",
"MCO","SDF",
"MCO","DCA",
"MCO","RSW",
"MCO","MHT",
"MCO","RIC",
"MCO","ROC",
"MCO","GRR",
"MCO","BWI",
"MCO","CLE",
"MCO","DTW",
"MCO","CVG",
"MCO","BUF",
"MCO","ORD",
"MCO","BMI",
"MCO","STL",
"MCO","CMH",
"MCO","EWR",
"MCO","DEN",
"MCO","LAS",
"MCO","MDT",
"MCO","BWI",
"MCO","SYR",
"MCO","MKE",
"MCO","MSN",
"MCO","CLT",
"MCO","IND",
"MCO","RDU",
"MCO","PHL",
"MCO","PVD",
"MCO","DFW",
"MCO","BDL",
"MCO","BNA",
"MCO","LGA",
"MCO","ATL",
"MCO","LAX",
"MCO","BOS",
"MCO","AUS",
"MCO","ISP",
"MCO","MCI",
"MCO","HSV",
"MCO","TTN",
"MCO","DSM",
"MCO","GRR",
"MCO","CLE",
"MCO","DTW",
"MCO","ALB",
"MCO","CVG",
"MCO","BUF",
"MCO","ORD",
"MCO","BMI",
"MCO","STL",
"MCO","SAT",
"MCO","CMH",
"MCO","EWR",
"MCO","OMA",
"MCO","LAS",
"MCO","MDT",
"MCO","JAX",
"MCO","BWI",
"MCO","SYR",
"MCO","GRB",
"MCO","MKE",
"MCO","MSN",
"MCO","CLT",
"MCO","ORF",
"MCO","MEM",
"MCO","IND",
"MCO","RDU",
"MCO","PHL",
"MCO","PVD",
"MCO","MSY",
"MCO","PIT",
"MCO","IAD",
"MCO","DFW",
"MCO","BDL",
"MCO","BNA",
"MCO","LGA",
"MCO","ATL",
"MCO","LAX",
"MCO","BOS",
"MCO","AUS",
"MCO","ISP",
"MCO","MCI",
"MCO","SDF",
"MCO","HSV",
"MCO","TTN",
"MCO","DSM",
"MCO","GRR",
"MCO","OKC",
"MCO","PWM",
"MCO","JAX",
"MCO","MEM",
"MCO","TLH",
"MCO","MEM",
"MCO","GSO",
"MCO","MEM",
"MCO","IND",
"MCO","MEM",
"MCO","MEM",
"MCO","MEM",
"MCO","MIA",
"MCO","CAE",
"MCO","SDF",
"MCO","ONT",
"MCO","PHL",
"MCO","DFW",
"MCO","SDF",
"MCO","TPA",
"MCO","PHL",
"MCO","SDF",
"MCO","CLT",
"MCO","SDF",
"MCO","ALB",
"MCO","EWR",
"MCO","ATL",
"MCO","HPN",
"MCO","BOS",
"MCO","SJU",
"MCO","DCA",
"MCO","JFK",
"MCO","RIC",
"MCO","ALB",
"MCO","BUF",
"MCO","EWR",
"MCO","SLC",
"MCO","SYR",
"MCO","PHL",
"MCO","PVD",
"MCO","BDL",
"MCO","LGA",
"MCO","HPN",
"MCO","BOS",
"MCO","SJU",
"MCO","SFO",
"MCO","AUS",
"MCO","DCA",
"MCO","JFK",
"MCO","RIC",
"MCO","EWR",
"MCO","PHL",
"MCO","BDL",
"MCO","LGA",
"MCO","LAX",
"MCO","FLL",
"MCO","BOS",
"MCO","SJU",
"MCO","DCA",
"MCO","JFK",
"MCO","MIA",
"MCO","MSN",
"MCO","TCL",
"MCO","CVG",
"MCO","RFD",
"MCO","FLL",
"MCO","CAE",
"MCO","BGR",
"MCO","TPA",
"MCO","EYW",
"MCO","FLL",
"MCO","CAE",
"MCO","HSV",
"MCO","PNS",
"MCO","CHS",
"MCO","FLL",
"MCO","CAE",
"MCO","HSV",
"MCO","PNS",
"MCO","CHS",
"MCO","EYW",
"MCO","DCA",
"MCO","CLE",
"MCO","ORD",
"MCO","IAH",
"MCO","EWR",
"MCO","DEN",
"MCO","IAD",
"MCO","LGA",
"MCO","LAX",
"MCO","BOS",
"MCO","SFO",
"MCO","ORD",
"MCO","IAH",
"MCO","IAD",
"MCO","EWR",
"MCO","EWR",
"MCO","EWR",
"MCO","BOS",
"MCO","EWR",
"MCO","DEN",
"MCO","IAD",
"MCO","LGA",
"MCO","BOS",
"MCO","CLE",
"MCO","ORD",
"MCO","IAH",
"MCO","EWR",
"MCO","DEN",
"MCO","IAD",
"MCO","LAX",
"MCO","BOS",
"MCO","SFO",
"MCO","ORD",
"MCO","EWR",
"MCO","ORD",
"MCO","EWR",
"MCO","MIA",
"MCO","ORD",
"MCO","CLT",
"MCO","PHL",
"MCO","DFW",
"MCO","PHX",
"MCO","DCA",
"MCO","MIA",
"MCO","PHX",
"MCO","MIA",
"MCO","ORD",
"MCO","CLT",
"MCO","PHL",
"MCO","MSY",
"MCO","DFW",
"MCO","LAX",
"MCO","PHX",
"MCO","CLT",
"MCO","PHL",
"MCO","PHX",
"MCO","MIA",
"MCO","DFW",
"MCO","PHL",
"MCO","DFW",
"MCO","LAX",
"MCO","DCA",
"MCO","DFW",
"MCO","CVG",
"MCO","RDU",
"MCO","LRD",
"MCO","PDX",
"MCO","SFO",
"MCO","SEA",
"MCO","SEA",
"MCO","SFO",
"MCO","SAN",
"MCO","PDX",
"MCO","CVG",
"MCO","JFK",
"MCO","MSP",
"MCO","ATL",
"MCO","DTW",
"MCO","MSP",
"MCO","ATL",
"MCO","RDU",
"MCO","DTW",
"MCO","MSP",
"MCO","LGA",
"MCO","ATL",
"MCO","BOS",
"MCO","SRQ",
"MCO","JFK",
"MCO","LGA",
"MCO","BOS",
"MCO","JFK",
"MCO","ATL",
"MCO","DTW",
"MCO","CVG",
"MCO","SLC",
"MCO","MSP",
"MCO","SEA",
"MCO","ATL",
"MCO","LAX",
"MCO","BOS",
"MCO","JFK",
"MCO","DTW",
"MCO","MSP",
"MCO","ATL",
"MCO","DTW",
"MCO","MSP",
"MCO","ATL",
"MCO","LAX",
"MCO","CLE",
"MCO","DTW",
"MCO","ORD",
"MCO","IAH",
"MCO","CMH",
"MCO","EWR",
"MCO","LAS",
"MCO","CAK",
"MCO","BWI",
"MCO","MSP",
"MCO","ACY",
"MCO","LBE",
"MCO","CLT",
"MCO","MYR",
"MCO","IND",
"MCO","RDU",
"MCO","PHL",
"MCO","MSY",
"MCO","PIT",
"MCO","DFW",
"MCO","BDL",
"MCO","BNA",
"MCO","LGA",
"MCO","ATL",
"MCO","FLL",
"MCO","BOS",
"MCO","SJU",
"MCO","AUS",
"MCO","MCI",
"MCO","STT",
"MCO","RIC",
"MCO","RDU",
"MCO","DFW",
"MCO","FLL",
"MCO","SJU",
"MCO","DTW",
"MCO","ORD",
"MCO","EWR",
"MCO","CLT",
"MCO","PHL",
"MCO","DFW",
"MCO","BNA",
"MCO","FLL",
"MCO","SJU",
"MCO","DTW",
"MCO","IAH",
"MCO","CMH",
"MCO","EWR",
"MCO","LAS",
"MCO","CAK",
"MCO","BWI",
"MCO","MSP",
"MCO","ACY",
"MCO","CLT",
"MCO","IND",
"MCO","RDU",
"MCO","PHL",
"MCO","MSY",
"MCO","PIT",
"MCO","DFW",
"MCO","BDL",
"MCO","LGA",
"MCO","ATL",
"MCO","FLL",
"MCO","BOS",
"MCO","SJU",
"MCO","AUS",
"MCO","STT",
"MCO","RIC",
"MCO","CVG",
"MCO","MSP",
"MCO","MSN",
"MCO","SJU",
"MCO","SJU",
"MCO","SJU",
"MCO","SJU",
"MCO","CLE",
"MCO","DTW",
"MCO","CVG",
"MCO","BUF",
"MCO","STL",
"MCO","IAH",
"MCO","CMH",
"MCO","OMA",
"MCO","DEN",
"MCO","LAS",
"MCO","BWI",
"MCO","MKE",
"MCO","ORF",
"MCO","IND",
"MCO","RDU",
"MCO","DFW",
"MCO","BDL",
"MCO","BNA",
"MCO","BOS",
"MCO","BTV",
"MCO","DSM",
"MCO","GRR",
"MCW","ORD",
"MCW","MSP",
"MDT","ORD",
"MDT","CVG",
"MDT","BDL",
"MDT","MCO",
"MDT","MCO",
"MDT","IPT",
"MDT","EWR",
"MDT","MEM",
"MDT","IND",
"MDT","MEM",
"MDT","PGD",
"MDT","SFB",
"MDT","PGD",
"MDT","PIE",
"MDT","SRQ",
"MDT","SDF",
"MDT","SDF",
"MDT","RFD",
"MDT","SDF",
"MDT","SDF",
"MDT","ORD",
"MDT","ORD",
"MDT","ORD",
"MDT","DFW",
"MDT","DTW",
"MDT","ATL",
"MDT","DTW",
"MDT","DTW",
"MDT","CLT",
"MDT","TYS",
"MDT","CLT",
"MDT","PHL",
"MDT","IAD",
"MDW","CLE",
"MDW","SAT",
"MDW","TPA",
"MDW","DTW",
"MDW","ALB",
"MDW","CVG",
"MDW","BUF",
"MDW","STL",
"MDW","SAT",
"MDW","CMH",
"MDW","ONT",
"MDW","SMF",
"MDW","OMA",
"MDW","TPA",
"MDW","DEN",
"MDW","LAS",
"MDW","OAK",
"MDW","SAN",
"MDW","BWI",
"MDW","MSP",
"MDW","SEA",
"MDW","PDX",
"MDW","ABQ",
"MDW","MEM",
"MDW","DAL",
"MDW","RDU",
"MDW","HOU",
"MDW","PHL",
"MDW","PVD",
"MDW","MSY",
"MDW","PIT",
"MDW","BDL",
"MDW","BNA",
"MDW","LGA",
"MDW","ATL",
"MDW","LAX",
"MDW","SJC",
"MDW","FLL",
"MDW","BOS",
"MDW","PHX",
"MDW","SFO",
"MDW","AUS",
"MDW","MCI",
"MDW","DCA",
"MDW","RSW",
"MDW","MCO",
"MDW","CHS",
"MDW","MHT",
"MDW","PBI",
"MDW","GRR",
"MDW","OKC",
"MDW","CLE",
"MDW","DTW",
"MDW","ALB",
"MDW","CVG",
"MDW","BUF",
"MDW","MIA",
"MDW","STL",
"MDW","SAT",
"MDW","CMH",
"MDW","ONT",
"MDW","SMF",
"MDW","OMA",
"MDW","TPA",
"MDW","DEN",
"MDW","SLC",
"MDW","LAS",
"MDW","OAK",
"MDW","SAN",
"MDW","JAX",
"MDW","BWI",
"MDW","MSP",
"MDW","SEA",
"MDW","PDX",
"MDW","ABQ",
"MDW","CLT",
"MDW","ORF",
"MDW","MEM",
"MDW","BHM",
"MDW","DAL",
"MDW","RDU",
"MDW","HOU",
"MDW","PHL",
"MDW","PVD",
"MDW","MSY",
"MDW","PIT",
"MDW","BDL",
"MDW","BNA",
"MDW","LGA",
"MDW","ATL",
"MDW","LAX",
"MDW","SJC",
"MDW","FLL",
"MDW","BOS",
"MDW","PHX",
"MDW","SJU",
"MDW","BUR",
"MDW","SFO",
"MDW","AUS",
"MDW","TUS",
"MDW","MCI",
"MDW","SDF",
"MDW","DCA",
"MDW","RSW",
"MDW","MCO",
"MDW","CHS",
"MDW","MHT",
"MDW","GRR",
"MDW","OKC",
"MDW","VPS",
"MDW","TYS",
"MDW","PGD",
"MDW","MQY",
"MDW","PSP",
"MDW","ATL",
"MDW","GPT",
"MDW","DAY",
"MDW","MSP",
"MDW","IAD",
"MDW","PBI",
"MDW","IND",
"MDW","EWR",
"MDW","SNA",
"MDW","OPF",
"MDW","AOH",
"MDW","PBI",
"MDW","HPN",
"MDW","TEB",
"MDW","RIL",
"MDW","CLD",
"MDW","SNA",
"MDW","ASE",
"MDW","OPF",
"MDW","MN7",
"MDW","PSP",
"MDW","UGN",
"MEI","IAH",
"MEM","ORD",
"MEM","CVG",
"MEM","DAL",
"MEM","HOU",
"MEM","ATL",
"MEM","MDW",
"MEM","MCO",
"MEM","TPA",
"MEM","DEN",
"MEM","DAL",
"MEM","HOU",
"MEM","ATL",
"MEM","PHX",
"MEM","MDW",
"MEM","MCO",
"MEM","DEN",
"MEM","DEN",
"MEM","MCO",
"MEM","CLE",
"MEM","DTW",
"MEM","MIA",
"MEM","ORD",
"MEM","STL",
"MEM","SAT",
"MEM","IAH",
"MEM","EWR",
"MEM","ELP",
"MEM","ONT",
"MEM","GSO",
"MEM","SMF",
"MEM","TPA",
"MEM","DEN",
"MEM","SLC",
"MEM","LAS",
"MEM","OAK",
"MEM","SAN",
"MEM","JAX",
"MEM","BWI",
"MEM","MSP",
"MEM","GEG",
"MEM","SEA",
"MEM","RNO",
"MEM","PDX",
"MEM","MKE",
"MEM","ABQ",
"MEM","CLT",
"MEM","IND",
"MEM","RDU",
"MEM","PHL",
"MEM","MSY",
"MEM","PIT",
"MEM","IAD",
"MEM","DFW",
"MEM","BDL",
"MEM","BNA",
"MEM","ATL",
"MEM","LAX",
"MEM","SJC",
"MEM","FLL",
"MEM","BOS",
"MEM","PHX",
"MEM","SJU",
"MEM","SFO",
"MEM","BQN",
"MEM","TUS",
"MEM","MCI",
"MEM","LCK",
"MEM","SWF",
"MEM","JFK",
"MEM","MCO",
"MEM","MHT",
"MEM","ROC",
"MEM","HRL",
"MEM","CSG",
"MEM","ATL",
"MEM","EVV",
"MEM","HSV",
"MEM","DTW",
"MEM","ALB",
"MEM","BUF",
"MEM","ORD",
"MEM","BMI",
"MEM","CHA",
"MEM","FWA",
"MEM","BOI",
"MEM","EWR",
"MEM","ONT",
"MEM","GSO",
"MEM","TYS",
"MEM","DAY",
"MEM","OMA",
"MEM","TPA",
"MEM","DEN",
"MEM","SLC",
"MEM","LAS",
"MEM","OAK",
"MEM","SAN",
"MEM","MDT",
"MEM","ABE",
"MEM","JAX",
"MEM","FNT",
"MEM","BWI",
"MEM","GSP",
"MEM","SYR",
"MEM","MSP",
"MEM","GEG",
"MEM","SEA",
"MEM","RNO",
"MEM","PDX",
"MEM","CID",
"MEM","RST",
"MEM","SGF",
"MEM","GJT",
"MEM","CPR",
"MEM","GTF",
"MEM","FAR",
"MEM","MKE",
"MEM","BIL",
"MEM","ORF",
"MEM","BHM",
"MEM","ROA",
"MEM","PVD",
"MEM","IAD",
"MEM","DFW",
"MEM","BDL",
"MEM","BNA",
"MEM","TLH",
"MEM","ATL",
"MEM","FLL",
"MEM","PHX",
"MEM","HTS",
"MEM","MCI",
"MEM","ICT",
"MEM","SHV",
"MEM","SWF",
"MEM","SDF",
"MEM","JFK",
"MEM","MCO",
"MEM","BTV",
"MEM","CHS",
"MEM","RIC",
"MEM","FSD",
"MEM","GRR",
"MEM","OKC",
"MEM","PWM",
"MEM","SAV",
"MEM","COS",
"MEM","LFT",
"MEM","CLE",
"MEM","CVG",
"MEM","BUF",
"MEM","MIA",
"MEM","ORD",
"MEM","BOI",
"MEM","SAT",
"MEM","EWR",
"MEM","ONT",
"MEM","GSO",
"MEM","SMF",
"MEM","TYS",
"MEM","OMA",
"MEM","LRD",
"MEM","TPA",
"MEM","DEN",
"MEM","SLC",
"MEM","LAS",
"MEM","OAK",
"MEM","MDT",
"MEM","ABE",
"MEM","FNT",
"MEM","BWI",
"MEM","MSP",
"MEM","GEG",
"MEM","SEA",
"MEM","PDX",
"MEM","LBB",
"MEM","GTF",
"MEM","FAR",
"MEM","MKE",
"MEM","ABQ",
"MEM","MSN",
"MEM","BIL",
"MEM","ORF",
"MEM","IND",
"MEM","PHL",
"MEM","MSY",
"MEM","PIT",
"MEM","IAD",
"MEM","BDL",
"MEM","BNA",
"MEM","TUL",
"MEM","ATL",
"MEM","LAX",
"MEM","BOS",
"MEM","PHX",
"MEM","BUR",
"MEM","SNA",
"MEM","BFM",
"MEM","LCK",
"MEM","CAE",
"MEM","SHV",
"MEM","AFW",
"MEM","SDF",
"MEM","RSW",
"MEM","MCO",
"MEM","PBI",
"MEM","RIC",
"MEM","ROC",
"MEM","FSD",
"MEM","DSM",
"MEM","GRR",
"MEM","OKC",
"MEM","DTW",
"MEM","MIA",
"MEM","ORD",
"MEM","SAT",
"MEM","EWR",
"MEM","ELP",
"MEM","ONT",
"MEM","SMF",
"MEM","TPA",
"MEM","DEN",
"MEM","SLC",
"MEM","LAS",
"MEM","OAK",
"MEM","MSP",
"MEM","SEA",
"MEM","PDX",
"MEM","IND",
"MEM","HNL",
"MEM","PHL",
"MEM","DFW",
"MEM","LAX",
"MEM","FLL",
"MEM","BOS",
"MEM","PHX",
"MEM","SJU",
"MEM","AUS",
"MEM","ANC",
"MEM","MCI",
"MEM","JFK",
"MEM","MCO",
"MEM","CLE",
"MEM","CRW",
"MEM","MSP",
"MEM","BHM",
"MEM","MLU",
"MEM","TLH",
"MEM","CHS",
"MEM","EWR",
"MEM","ELP",
"MEM","OAK",
"MEM","SEA",
"MEM","HNL",
"MEM","DFW",
"MEM","LAX",
"MEM","ANC",
"MEM","DTW",
"MEM","MIA",
"MEM","ORD",
"MEM","SAT",
"MEM","GSO",
"MEM","SMF",
"MEM","DEN",
"MEM","MSP",
"MEM","PDX",
"MEM","MKE",
"MEM","PHL",
"MEM","MSY",
"MEM","DFW",
"MEM","BNA",
"MEM","TUL",
"MEM","LAX",
"MEM","BOS",
"MEM","SJU",
"MEM","AUS",
"MEM","MCI",
"MEM","MCO",
"MEM","ROC",
"MEM","DTW",
"MEM","MIA",
"MEM","ORD",
"MEM","SAT",
"MEM","EWR",
"MEM","ELP",
"MEM","ONT",
"MEM","SMF",
"MEM","TPA",
"MEM","DEN",
"MEM","SLC",
"MEM","OAK",
"MEM","MSP",
"MEM","SEA",
"MEM","PDX",
"MEM","IND",
"MEM","PHL",
"MEM","MSY",
"MEM","DFW",
"MEM","TUL",
"MEM","LAX",
"MEM","FLL",
"MEM","BOS",
"MEM","PHX",
"MEM","SJU",
"MEM","AUS",
"MEM","BQN",
"MEM","MCI",
"MEM","LCK",
"MEM","JFK",
"MEM","MCO",
"MEM","LAS",
"MEM","SFB",
"MEM","LAX",
"MEM","FLL",
"MEM","LAS",
"MEM","PGD",
